n_graphs	duration_sec	mean_fragmentation	std_fragmentation	mean_modularity	std_modularity	mean_clustering	mean_coupling	frag_early	frag_late	frag_trend	mod_early	mod_late	n_fragmentation_shifts	graph_autocorr	subject	condition
1	10.000000000000000	0.981026945715280	0.000000000000000	0.957667029549319	0.000000000000000	0.037588367778236	0.060049148546451	0.981026945715280	0.981026945715280	stable	0.957667029549319	0.957667029549319	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.988021853752543	0.000000000000000	0.675230896598976	0.000000000000000	0.063554727661760	0.103942547411108	0.988021853752543	0.988021853752543	stable	0.675230896598976	0.675230896598976	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.993138485903400	0.000000000000000	1.158918325271232	0.000000000000000	0.050431595727459	0.148403170411733	0.993138485903400	0.993138485903400	stable	1.158918325271232	1.158918325271232	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.978209599058783	0.000000000000000	1.157175112672427	0.000000000000000	0.087269646554425	0.210094852666470	0.978209599058783	0.978209599058783	stable	1.157175112672427	1.157175112672427	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.966877929637735	0.000000000000000	1.174490512267706	0.000000000000000	0.100824826946497	0.240224397272208	0.966877929637735	0.966877929637735	stable	1.174490512267706	1.174490512267706	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.984770460685417	0.000000000000000	0.977523096469251	0.000000000000000	0.097974122020664	0.213277812560037	0.984770460685417	0.984770460685417	stable	0.977523096469251	0.977523096469251	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.992442508097501	0.000000000000000	0.689253298982137	0.000000000000000	0.056205580437782	0.106300679995368	0.992442508097501	0.992442508097501	stable	0.689253298982137	0.689253298982137	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.965671143465043	0.000000000000000	0.880018937632449	0.000000000000000	0.108803586111904	0.171375535434290	0.965671143465043	0.965671143465043	stable	0.880018937632449	0.880018937632449	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.932773320594883	0.000000000000000	0.776576265205814	0.000000000000000	0.160451606282352	0.219831491868559	0.932773320594883	0.932773320594883	stable	0.776576265205814	0.776576265205814	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.940742635375754	0.000000000000000	0.908237486678631	0.000000000000000	0.136633216498694	0.208451119721300	0.940742635375754	0.940742635375754	stable	0.908237486678631	0.908237486678631	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.954523963607208	0.000000000000000	1.067613183484697	0.000000000000000	0.110741120972113	0.208869440156784	0.954523963607208	0.954523963607208	stable	1.067613183484697	1.067613183484697	0	1.000000000000000	0000-ACAA	Stress
